method,e2e_m,e2e_m,e2e_m,e2e_socp,e2e_socp,e2e_socp,linreg,linreg,linreg,nominal,nominal,nominal
k,10,15,20,10,15,20,10,15,20,10,15,20
2016-10-21,0.8721219339668501,0.8723438054686254,0.8711130485171592,0.7969837200501503,0.794306099236192,0.8004102389451688,1.1418165780613483,1.1413117522436287,1.1413555000891655,1.1735660991311145,1.1731595689900733,1.1731595689900733
2016-10-24,0.8786464185745915,0.8788159143248075,0.8775459622325821,0.8023199384655454,0.799513620747213,0.8060639855598143,1.146963967346206,1.146669124425646,1.1467602773210113,1.181202382827396,1.1807123944884987,1.1807123944884987
2016-10-25,0.9293928432789574,0.9328635593783977,0.9325345642206206,0.8375454667341102,0.8367855499175372,0.8468878422915096,1.1479329934016558,1.1498697739003747,1.1498937313945032,1.183972297134589,1.1833225864917312,1.1833225864917312
2016-10-26,0.9339412512234851,0.9371151858794946,0.9366889004298875,0.8450816756836341,0.8442994445268556,0.8528053224813718,1.146404423695846,1.148441604115272,1.1485080485188028,1.1803302702923775,1.1798776288250723,1.1798776288250723
2016-10-27,0.9282491266734781,0.9312182674261169,0.9307927103574692,0.8391982623825703,0.8382318991586064,0.8472944088600347,1.1398546670711593,1.1415073055506042,1.141571583797205,1.1722015477985028,1.1718869278497546,1.1718869278497546
2016-10-28,0.9230852647983502,0.9252260820322571,0.9251909351888818,0.8368065270566696,0.8354871988516664,0.8443389327985762,1.131049536661456,1.1347222842292282,1.1347758917753241,1.1644858476693374,1.164410707366126,1.164410707366126
2016-10-31,0.9170637434384129,0.9185022216961554,0.918532172630744,0.8331023533432441,0.831325253000631,0.8399650092529672,1.1457877801010006,1.148303787084724,1.1483304974289947,1.1740420426827733,1.1739713296805379,1.1739713296805379
2016-11-01,0.9136576851491289,0.9137857835086556,0.9137731595124985,0.8346493656185809,0.8321257872655137,0.8395612233891524,1.131071611436133,1.1332553072864227,1.1332837901053034,1.1604852290942707,1.1605226016734833,1.1605226016734833
2016-11-02,0.9129993487620899,0.9144695269664311,0.9144263728018014,0.8282917769766335,0.8265358980966352,0.8356344841327068,1.135080493169345,1.1361307845014044,1.1361628336787413,1.165423496436225,1.1649977442996962,1.1649977442996962
2016-11-03,0.8947028625678947,0.8944464035918437,0.8940219520951604,0.8151825938609585,0.812247809457277,0.8208513409706603,1.1337402074895617,1.1342642782863415,1.1343289297401136,1.1625682214468902,1.1623601017916927,1.1623601017916927
2016-11-04,0.8887201143524996,0.8869870514415928,0.8864177235309892,0.8149920291257161,0.81120897596725,0.8183616067753323,1.1253976350006842,1.125757020767715,1.125826483636704,1.1536457093749186,1.1536255044249024,1.1536255044249024
2016-11-07,0.9022958989770699,0.9007656577815956,0.899961398332033,0.8305697440884909,0.8270058405263568,0.8321509128290896,1.14073990692419,1.1415972321160646,1.1417372929497354,1.1671456865441803,1.1670457513110648,1.1670457513110648
2016-11-08,0.9029487566973463,0.9008718039441979,0.9000268967218811,0.8324531923961701,0.8285151794683633,0.8335328977828692,1.1443414932576375,1.1466093264079549,1.1468092049837575,1.1713439510098367,1.1713267284871098,1.1713267284871098
2016-11-09,0.9540578815060504,0.949542463955956,0.9491711433530151,0.8912707914646396,0.8861240586010732,0.8877987456870494,1.1358847689655047,1.1388734001080298,1.139102144915296,1.1738075402130264,1.1739366424385862,1.1739366424385862
